1761,"Gregorio Luperon International Airport","Puerto Plata","Dominican Republic","POP","MDPP",19.75790023803711,-70.56999969482422,15,-4,"U","America/Santo_Domingo","airport","OurAirports"
1762,"Las Américas International Airport","Santo Domingo","Dominican Republic","SDQ","MDSD",18.42970085144,-69.668899536133,59,-4,"U","America/Santo_Domingo","airport","OurAirports"
1764,"Cibao International Airport","Santiago","Dominican Republic","STI","MDST",19.406099319458008,-70.60469818115234,565,-4,"U","America/Santo_Domingo","airport","OurAirports"
1771,"Goloson International Airport","La Ceiba","Honduras","LCE","MHLC",15.7425,-86.852997,39,-6,"U","America/Tegucigalpa","airport","OurAirports"
1772,"Ramón Villeda Morales International Airport","San Pedro Sula","Honduras","SAP","MHLM",15.4526,-87.923599,91,-6,"U","America/Tegucigalpa","airport","OurAirports"
1774,"Juan Manuel Galvez International Airport","Roatan","Honduras","RTB","MHRO",16.316799,-86.523003,39,-6,"U","America/Tegucigalpa","airport","OurAirports"
1776,"Toncontín International Airport","Tegucigalpa","Honduras","TGU","MHTG",14.06089973449707,-87.21720123291016,3294,-6,"U","America/Tegucigalpa","airport","OurAirports"
1779,"Norman Manley International Airport","Kingston","Jamaica","KIN","MKJP",17.935699462890625,-76.7874984741211,10,-5,"U","America/Jamaica","airport","OurAirports"
1780,"Sangster International Airport","Montego Bay","Jamaica","MBJ","MKJS",18.503700256347656,-77.91339874267578,4,-5,"U","America/Jamaica","airport","OurAirports"
1783,"General Juan N Alvarez International Airport","Acapulco","Mexico","ACA","MMAA",16.757099151611328,-99.75399780273438,16,-6,"S","America/Mexico_City","airport","OurAirports"
1784,"Del Norte International Airport","Monterrey","Mexico","NTR","MMAN",25.865601,-100.237,1476,-6,"S","America/Mexico_City","airport","OurAirports"
1785,"Jesús Terán Paredo International Airport","Aguascalientes","Mexico","AGU","MMAS",21.705601,-102.318001,6112,-6,"S","America/Mexico_City","airport","OurAirports"
1786,"Bahías de Huatulco International Airport","Huatulco","Mexico","HUX","MMBT",15.7753,-96.262604,464,-6,"S","America/Mexico_City","airport","OurAirports"
1788,"Ciudad Acuña New International Airport","Ciudad Acuna","Mexico","ACN","MMCC",29.332899,-101.098998,1410,-6,"S","America/Mexico_City","airport","OurAirports"
1789,"Ciudad del Carmen International Airport","Ciudad Del Carmen","Mexico","CME","MMCE",18.65369987487793,-91.79900360107422,10,-6,"S","America/Mexico_City","airport","OurAirports"
1792,"Bachigualato Federal International Airport","Culiacan","Mexico","CUL","MMCL",24.7644996643,-107.474998474,108,-7,"S","America/Mazatlan","airport","OurAirports"
1793,"Chetumal International Airport","Chetumal","Mexico","CTM","MMCM",18.50469970703125,-88.32679748535156,39,-5,"S","America/Cancun","airport","OurAirports"
1794,"Ciudad Obregón International Airport","Ciudad Obregon","Mexico","CEN","MMCN",27.39259910583496,-109.83300018310547,243,-7,"S","America/Hermosillo","airport","OurAirports"
1795,"Ingeniero Alberto Acuña Ongay International Airport","Campeche","Mexico","CPE","MMCP",19.816799163800003,-90.5002975464,34,-6,"S","America/Mexico_City","airport","OurAirports"
1796,"Abraham González International Airport","Ciudad Juarez","Mexico","CJS","MMCS",31.63610076904297,-106.42900085449219,3904,-7,"S","America/Mazatlan","airport","OurAirports"
1797,"General Roberto Fierro Villalobos International Airport","Chihuahua","Mexico","CUU","MMCU",28.702899932900003,-105.964996338,4462,-7,"S","America/Mazatlan","airport","OurAirports"
1798,"General Pedro Jose Mendez International Airport","Ciudad Victoria","Mexico","CVM","MMCV",23.7033004761,-98.9564971924,761,-6,"S","America/Mexico_City","airport","OurAirports"
1800,"Cozumel International Airport","Cozumel","Mexico","CZM","MMCZ",20.52239990234375,-86.92559814453125,15,-5,"S","America/Cancun","airport","OurAirports"
1801,"General Guadalupe Victoria International Airport","Durango","Mexico","DGO","MMDO",24.1242008209,-104.527999878,6104,-6,"S","America/Mexico_City","airport","OurAirports"
1803,"Ensenada International Airport","Ensenada","Mexico","ESE","MMES",31.7953,-116.602997,66,-8,"S","America/Tijuana","airport","OurAirports"
1804,"Don Miguel Hidalgo Y Costilla International Airport","Guadalajara","Mexico","GDL","MMGL",20.521799087524414,-103.31099700927734,5016,-6,"S","America/Mexico_City","airport","OurAirports"
1805,"General José María Yáñez International Airport","Guaymas","Mexico","GYM","MMGM",27.9689998626709,-110.92500305175781,59,-7,"S","America/Hermosillo","airport","OurAirports"
1807,"General Ignacio P. Garcia International Airport","Hermosillo","Mexico","HMO","MMHO",29.095899581900003,-111.047996521,627,-7,"S","America/Hermosillo","airport","OurAirports"
1810,"Plan De Guadalupe International Airport","Saltillo","Mexico","SLW","MMIO",25.54949951171875,-100.92900085449219,4778,-6,"S","America/Mexico_City","airport","OurAirports"
1814,"Valle del Fuerte International Airport","Los Mochis","Mexico","LMM","MMLM",25.6851997375,-109.081001282,16,-7,"S","America/Mazatlan","airport","OurAirports"
1815,"Del Bajío International Airport","Del Bajio","Mexico","BJX","MMLO",20.9935,-101.481003,5956,-6,"S","America/Mexico_City","airport","OurAirports"
1816,"Manuel Márquez de León International Airport","La Paz","Mexico","LAP","MMLP",24.072700500499998,-110.361999512,69,-7,"S","America/Mazatlan","airport","OurAirports"
1817,"Loreto International Airport","Loreto","Mexico","LTO","MMLT",25.989200592041016,-111.3479995727539,34,-7,"S","America/Mazatlan","airport","OurAirports"
1818,"General Servando Canales International Airport","Matamoros","Mexico","MAM","MMMA",25.7698993683,-97.5252990723,25,-6,"S","America/Mexico_City","airport","OurAirports"
1820,"General Rodolfo Sánchez Taboada International Airport","Mexicali","Mexico","MXL","MMML",32.6306,-115.241997,74,-8,"S","America/Tijuana","airport","OurAirports"
1821,"General Francisco J. Mujica International Airport","Morelia","Mexico","MLM","MMMM",19.849899292,-101.025001526,6033,-6,"S","America/Mexico_City","airport","OurAirports"
1823,"Monclova International Airport","Monclova","Mexico","LOV","MMMV",26.9557,-101.470001,1864,-6,"S","America/Mexico_City","airport","OurAirports"
1824,"Licenciado Benito Juarez International Airport","Mexico City","Mexico","MEX","MMMX",19.4363,-99.072098,7316,-6,"S","America/Mexico_City","airport","OurAirports"
1825,"General Mariano Escobedo International Airport","Monterrey","Mexico","MTY","MMMY",25.7784996033,-100.107002258,1278,-6,"S","America/Mexico_City","airport","OurAirports"
1826,"General Rafael Buelna International Airport","Mazatlan","Mexico","MZT","MMMZ",23.1613998413,-106.26599884,38,-7,"S","America/Mazatlan","airport","OurAirports"
1827,"Nogales International Airport","Nogales","Mexico","NOG","MMNG",31.22610092163086,-110.97599792480469,3990,-7,"S","America/Hermosillo","airport","OurAirports"
1828,"Quetzalcóatl International Airport","Nuevo Laredo","Mexico","NLD","MMNL",27.4438991547,-99.5705032349,484,-6,"S","America/Mexico_City","airport","OurAirports"
1829,"Xoxocotlán International Airport","Oaxaca","Mexico","OAX","MMOX",16.9999008179,-96.726600647,4989,-6,"S","America/Mexico_City","airport","OurAirports"
1831,"Hermanos Serdán International Airport","Puebla","Mexico","PBC","MMPB",19.1581001282,-98.3713989258,7361,-6,"S","America/Mexico_City","airport","OurAirports"
1833,"Mar de Cortés International Airport","Punta Penasco","Mexico","PPE","MMPE",31.351987,-113.305177,71,-7,"S","America/Hermosillo","airport","OurAirports"
1834,"Piedras Negras International Airport","Piedras Negras","Mexico","PDS","MMPG",28.627399,-100.535004,901,-6,"S","America/Mexico_City","airport","OurAirports"
1836,"Licenciado Gustavo Díaz Ordaz International Airport","Puerto Vallarta","Mexico","PVR","MMPR",20.680099487304688,-105.25399780273438,23,-6,"S","America/Mexico_City","airport","OurAirports"
1837,"Puerto Escondido International Airport","Puerto Escondido","Mexico","PXM","MMPS",15.8769,-97.089103,294,-6,"S","America/Mexico_City","airport","OurAirports"
1839,"General Lucio Blanco International Airport","Reynosa","Mexico","REX","MMRX",26.0089,-98.2285,139,-6,"S","America/Mexico_City","airport","OurAirports"
1840,"Los Cabos International Airport","San Jose Del Cabo","Mexico","SJD","MMSD",23.15180015563965,-109.72100067138672,374,-7,"S","America/Mazatlan","airport","OurAirports"
1841,"San Felipe International Airport","San Filipe","Mexico","SFH","MMSF",30.930200576782,-114.80899810791,148,-8,"S","America/Tijuana","airport","OurAirports"
1842,"Ponciano Arriaga International Airport","San Luis Potosi","Mexico","SLP","MMSP",22.254299163800003,-100.930999756,6035,-6,"S","America/Mexico_City","airport","OurAirports"
1845,"Francisco Sarabia International Airport","Torreon","Mexico","TRC","MMTC",25.568300247199996,-103.411003113,3688,-6,"S","America/Mexico_City","airport","OurAirports"
1846,"Angel Albino Corzo International Airport","Tuxtla Gutierrez","Mexico","TGZ","MMTG",16.5636005402,-93.02249908450001,1499,-6,"S","America/Mexico_City","airport","OurAirports"
1847,"General Abelardo L. Rodríguez International Airport","Tijuana","Mexico","TIJ","MMTJ",32.541099548339844,-116.97000122070312,489,-8,"S","America/Tijuana","airport","OurAirports"
1848,"General Francisco Javier Mina International Airport","Tampico","Mexico","TAM","MMTM",22.2964000702,-97.8658981323,80,-6,"S","America/Mexico_City","airport","OurAirports"
1850,"Licenciado Adolfo Lopez Mateos International Airport","Toluca","Mexico","TLC","MMTO",19.3370990753,-99.56600189210002,8466,-6,"S","America/Mexico_City","airport","OurAirports"
1851,"Tapachula International Airport","Tapachula","Mexico","TAP","MMTP",14.7943000793,-92.3700027466,97,-6,"S","America/Mexico_City","airport","OurAirports"
1852,"Cancún International Airport","Cancun","Mexico","CUN","MMUN",21.036500930800003,-86.8770980835,22,-5,"S","America/Cancun","airport","OurAirports"
1853,"Carlos Rovirosa Pérez International Airport","Villahermosa","Mexico","VSA","MMVA",17.996999740600586,-92.81739807128906,46,-6,"S","America/Mexico_City","airport","OurAirports"
1854,"General Heriberto Jara International Airport","Vera Cruz","Mexico","VER","MMVR",19.1459007263,-96.1873016357,90,-6,"S","America/Mexico_City","airport","OurAirports"
1855,"General Leobardo C. Ruiz International Airport","Zacatecas","Mexico","ZCL","MMZC",22.8971004486,-102.68699646,7141,-6,"S","America/Mexico_City","airport","OurAirports"
1856,"Ixtapa Zihuatanejo International Airport","Zihuatanejo","Mexico","ZIH","MMZH",17.601600647,-101.460998535,26,-6,"S","America/Mexico_City","airport","OurAirports"
1858,"Playa De Oro International Airport","Manzanillo","Mexico","ZLO","MMZO",19.144800186199998,-104.558998108,30,-6,"S","America/Mexico_City","airport","OurAirports"
1863,"Augusto C. Sandino (Managua) International Airport","Managua","Nicaragua","MGA","MNMG",12.141500473022461,-86.16819763183594,194,-6,"U","America/Managua","airport","OurAirports"
1865,"Bocas Del Toro International Airport","Bocas Del Toro","Panama","BOC","MPBO",9.340849876403809,-82.25080108642578,10,-5,"U","America/Panama","airport","OurAirports"
1866,"Cap Manuel Niño International Airport","Changuinola","Panama","CHX","MPCH",9.458962,-82.515062,19,-5,"U","America/Panama","airport","OurAirports"
1867,"Enrique Malek International Airport","David","Panama","DAV","MPDA",8.390999794006348,-82.43499755859375,89,-5,"U","America/Panama","airport","OurAirports"
1868,"Panama Pacific International Airport","Howard","Panama","BLB","MPHO",8.91479,-79.599602,52,-5,"U","America/Panama","airport","OurAirports"
1869,"Marcos A. Gelabert International Airport","Panama","Panama","PAC","MPMG",8.973340034484863,-79.55560302734375,31,-5,"U","America/Panama","airport","OurAirports"
1871,"Tocumen International Airport","Panama City","Panama","PTY","MPTO",9.0713596344,-79.3834991455,135,-5,"U","America/Panama","airport","OurAirports"
1881,"Daniel Oduber Quiros International Airport","Liberia","Costa Rica","LIR","MRLB",10.5933,-85.544403,270,-6,"U","America/Costa_Rica","airport","OurAirports"
1883,"Limon International Airport","Limon","Costa Rica","LIO","MRLM",9.95796012878418,-83.02200317382812,7,-6,"U","America/Costa_Rica","airport","OurAirports"
1885,"Juan Santamaria International Airport","San Jose","Costa Rica","SJO","MROC",9.993860244750977,-84.20880126953125,3021,-6,"U","America/Costa_Rica","airport","OurAirports"
1892,"Monseñor Óscar Arnulfo Romero International Airport","San Salvador","El Salvador","SAL","MSLP",13.4409,-89.055702,101,-6,"U","America/El_Salvador","airport","OurAirports"
1893,"Ilopango International Airport","San Salvador","El Salvador",\N,"MSSS",13.69950008392334,-89.11990356445312,2021,-6,"U","America/El_Salvador","airport","OurAirports"
1895,"Cap Haitien International Airport","Cap Haitien","Haiti","CAP","MTCH",19.733,-72.194702,10,-5,"U","America/Port-au-Prince","airport","OurAirports"
1897,"Toussaint Louverture International Airport","Port-au-prince","Haiti","PAP","MTPP",18.579999923706055,-72.2925033569336,122,-5,"U","America/Port-au-Prince","airport","OurAirports"
1903,"Vilo Acuña International Airport","Cayo Largo del Sur","Cuba","CYO","MUCL",21.6165008545,-81.5459976196,10,-5,"U","America/Havana","airport","OurAirports"
1904,"Ignacio Agramonte International Airport","Camaguey","Cuba","CMW","MUCM",21.420299530029297,-77.84750366210938,413,-5,"U","America/Havana","airport","OurAirports"
1905,"Antonio Maceo International Airport","Santiago De Cuba","Cuba","SCU","MUCU",19.96980094909668,-75.83540344238281,249,-5,"U","America/Havana","airport","OurAirports"
1909,"José Martí International Airport","Havana","Cuba","HAV","MUHA",22.989200592041016,-82.40910339355469,210,-5,"U","America/Havana","airport","OurAirports"
1910,"Frank Pais International Airport","Holguin","Cuba","HOG","MUHG",20.785600662231445,-76.31510162353516,361,-5,"U","America/Havana","airport","OurAirports"
1923,"Juan Gualberto Gomez International Airport","Varadero","Cuba","VRA","MUVR",23.034400939941406,-81.435302734375,210,-5,"U","America/Havana","airport","OurAirports"
1925,"Gerrard Smith International Airport","Cayman Brac","Cayman Islands","CYB","MWCB",19.687000274658203,-79.88279724121094,8,-5,"N","America/Cayman","airport","OurAirports"
1926,"Owen Roberts International Airport","Georgetown","Cayman Islands","GCM","MWCR",19.292800903299998,-81.3576965332,8,-5,"N","America/Cayman","airport","OurAirports"
1930,"Leonard M Thompson International Airport","Marsh Harbor","Bahamas","MHH","MYAM",26.5114,-77.083503,6,-5,"U","America/Nassau","airport","OurAirports"
1941,"Exuma International Airport","Great Exuma","Bahamas","GGT","MYEF",23.5625991821,-75.8779983521,9,-5,"U","America/Nassau","airport","OurAirports"
1948,"Grand Bahama International Airport","Freeport","Bahamas","FPO","MYGF",26.5587005615,-78.695602417,7,-5,"U","America/Nassau","airport","OurAirports"
1953,"Lynden Pindling International Airport","Nassau","Bahamas","NAS","MYNN",25.0389995575,-77.46620178219999,16,-5,"U","America/Nassau","airport","OurAirports"
1957,"Philip S. W. Goldson International Airport","Belize City","Belize","BZE","MZBZ",17.539100646972656,-88.30819702148438,15,-6,"U","America/Belize","airport","OurAirports"
1959,"Rarotonga International Airport","Avarua","Cook Islands","RAR","NCRG",-21.2026996613,-159.805999756,19,-10,"U","Pacific/Rarotonga","airport","OurAirports"
1960,"Nadi International Airport","Nandi","Fiji","NAN","NFFN",-17.755399703979492,177.4429931640625,59,12,"U","Pacific/Fiji","airport","OurAirports"
1961,"Nausori International Airport","Nausori","Fiji","SUV","NFNA",-18.04330062866211,178.5590057373047,17,12,"U","Pacific/Fiji","airport","OurAirports"
1963,"Fua'amotu International Airport","Tongatapu","Tonga","TBU","NFTF",-21.241199493408203,-175.14999389648438,126,13,"U","Pacific/Tongatapu","airport","OurAirports"
1964,"Vava'u International Airport","Vava'u","Tonga","VAV","NFTV",-18.58530044555664,-173.96200561523438,236,13,"U","Pacific/Tongatapu","airport","OurAirports"
1965,"Bonriki International Airport","Tarawa","Kiribati","TRW","NGTA",1.3816399574279785,173.14700317382812,9,12,"U","Pacific/Tarawa","airport","OurAirports"
1969,"Faleolo International Airport","Faleolo","Samoa","APW","NSFA",-13.829999923706055,-172.00799560546875,58,13,"U","Pacific/Apia","airport","OurAirports"
1970,"Pago Pago International Airport","Pago Pago","American Samoa","PPG","NSTU",-14.3310003281,-170.710006714,32,-11,"U","Pacific/Pago_Pago","airport","OurAirports"
1997,"Bauerfield International Airport","Port-vila","Vanuatu","VLI","NVVV",-17.699300765991,168.32000732422,70,11,"U","Pacific/Efate","airport","OurAirports"
2005,"La Tontouta International Airport","Noumea","New Caledonia","NOU","NWWW",-22.01460075378418,166.21299743652344,52,11,"U","Pacific/Noumea","airport","OurAirports"
2006,"Auckland International Airport","Auckland","New Zealand","AKL","NZAA",-37.008098602299995,174.792007446,23,12,"Z","Pacific/Auckland","airport","OurAirports"
2009,"Christchurch International Airport","Christchurch","New Zealand","CHC","NZCH",-43.48939895629883,172.53199768066406,123,12,"Z","Pacific/Auckland","airport","OurAirports"
2015,"Hamilton International Airport","Hamilton","New Zealand","HLZ","NZHN",-37.8666992188,175.332000732,172,12,"Z","Pacific/Auckland","airport","OurAirports"
2030,"Queenstown International Airport","Queenstown International","New Zealand","ZQN","NZQN",-45.0210990906,168.738998413,1171,12,"Z","Pacific/Auckland","airport","OurAirports"
2042,"Wellington International Airport","Wellington","New Zealand","WLG","NZWN",-41.3272018433,174.804992676,41,12,"Z","Pacific/Auckland","airport","OurAirports"
2050,"Hamid Karzai International Airport","Kabul","Afghanistan","KBL","OAKB",34.565899,69.212303,5877,4.5,"U","Asia/Kabul","airport","OurAirports"
2057,"Bahrain International Airport","Bahrain","Bahrain","BAH","OBBI",26.27079963684082,50.63359832763672,6,3,"U","Asia/Bahrain","airport","OurAirports"
2064,"King Fahd International Airport","Dammam","Saudi Arabia","DMM","OEDF",26.471200942993164,49.79790115356445,72,3,"U","Asia/Riyadh","airport","OurAirports"
2072,"King Abdulaziz International Airport","Jeddah","Saudi Arabia","JED","OEJN",21.6796,39.156502,48,3,"U","Asia/Riyadh","airport","OurAirports"
2082,"King Khaled International Airport","Riyadh","Saudi Arabia","RUH","OERK",24.957599639892578,46.69879913330078,2049,3,"U","Asia/Riyadh","airport","OurAirports"
2109,"Kish International Airport","Kish Island","Iran","KIH","OIBK",26.5261993408,53.980201721200004,101,3.5,"E","Asia/Tehran","airport","OurAirports"
2121,"Esfahan Shahid Beheshti International Airport","Esfahan","Iran","IFN","OIFM",32.75080108642578,51.86130142211914,5059,3.5,"E","Asia/Tehran","airport","OurAirports"
2131,"Mehrabad International Airport","Teheran","Iran","THR","OIII",35.68920135498047,51.31340026855469,3962,3.5,"E","Asia/Tehran","airport","OurAirports"
2134,"Bandar Abbas International Airport","Bandar Abbas","Iran","BND","OIKB",27.218299865722656,56.37779998779297,22,3.5,"E","Asia/Tehran","airport","OurAirports"
2157,"Shiraz Shahid Dastghaib International Airport","Shiraz","Iran","SYZ","OISS",29.539199829101562,52.58980178833008,4920,3.5,"E","Asia/Tehran","airport","OurAirports"
2162,"Tabriz International Airport","Tabriz","Iran","TBZ","OITT",38.1338996887207,46.23500061035156,4459,3.5,"E","Asia/Tehran","airport","OurAirports"
2167,"Zahedan International Airport","Zahedan","Iran","ZAH","OIZH",29.47570037841797,60.90620040893555,4564,3.5,"E","Asia/Tehran","airport","OurAirports"
2170,"Queen Alia International Airport","Amman","Jordan","AMM","OJAI",31.7226009369,35.9931983948,2395,2,"E","Asia/Amman","airport","OurAirports"
2171,"Amman-Marka International Airport","Amman","Jordan","ADJ","OJAM",31.972700119018555,35.991600036621094,2555,2,"E","Asia/Amman","airport","OurAirports"
2172,"Aqaba King Hussein International Airport","Aqaba","Jordan","AQJ","OJAQ",29.611600875854492,35.01810073852539,175,2,"E","Asia/Amman","airport","OurAirports"
2176,"Kuwait International Airport","Kuwait","Kuwait","KWI","OKBK",29.226600646972656,47.96889877319336,206,3,"U","Asia/Kuwait","airport","OurAirports"
2177,"Beirut Rafic Hariri International Airport","Beirut","Lebanon","BEY","OLBA",33.820899963378906,35.488399505615234,87,2,"E","Asia/Beirut","airport","OurAirports"
2179,"Abu Dhabi International Airport","Abu Dhabi","United Arab Emirates","AUH","OMAA",24.433000564575195,54.651100158691406,88,4,"U","Asia/Dubai","airport","OurAirports"
2188,"Dubai International Airport","Dubai","United Arab Emirates","DXB","OMDB",25.2527999878,55.3643989563,62,4,"U","Asia/Dubai","airport","OurAirports"
2189,"Fujairah International Airport","Fujeirah","United Arab Emirates","FJR","OMFJ",25.112199783325195,56.32400131225586,152,4,"U","Asia/Dubai","airport","OurAirports"
2190,"Ras Al Khaimah International Airport","Ras Al Khaimah","United Arab Emirates","RKT","OMRK",25.613500595092773,55.93880081176758,102,4,"U","Asia/Dubai","airport","OurAirports"
2191,"Sharjah International Airport","Sharjah","United Arab Emirates","SHJ","OMSJ",25.32859992980957,55.5172004699707,111,4,"U","Asia/Dubai","airport","OurAirports"
2194,"Muscat International Airport","Muscat","Oman","MCT","OOMS",23.593299865722656,58.284400939941406,48,4,"U","Asia/Muscat","airport","OurAirports"
2202,"Faisalabad International Airport","Faisalabad","Pakistan","LYP","OPFA",31.364999771118164,72.99479675292969,591,5,"N","Asia/Karachi","airport","OurAirports"
2203,"Gwadar International Airport","Gwadar","Pakistan","GWD","OPGD",25.233299255371094,62.329498291015625,36,5,"N","Asia/Karachi","airport","OurAirports"
2206,"Jinnah International Airport","Karachi","Pakistan","KHI","OPKC",24.9065,67.160797,100,5,"N","Asia/Karachi","airport","OurAirports"
2207,"Alama Iqbal International Airport","Lahore","Pakistan","LHE","OPLA",31.5216007232666,74.40360260009766,712,5,"N","Asia/Karachi","airport","OurAirports"
2214,"Multan International Airport","Multan","Pakistan","MUX","OPMT",30.20319938659668,71.41909790039062,403,5,"N","Asia/Karachi","airport","OurAirports"
2219,"Peshawar International Airport","Peshawar","Pakistan","PEW","OPPS",33.993900299072266,71.51460266113281,1158,5,"N","Asia/Karachi","airport","OurAirports"
2221,"Quetta International Airport","Quetta","Pakistan","UET","OPQT",30.251399993896484,66.93779754638672,5267,5,"N","Asia/Karachi","airport","OurAirports"
2223,"Benazir Bhutto International Airport","Islamabad","Pakistan",\N,"OPRN",33.616699,73.099197,1668,5,"N","Asia/Karachi","airport","OurAirports"
2234,"Basrah International Airport","Basrah","Iraq","BSR","ORMM",30.549100875854492,47.66210174560547,11,3,"U","Asia/Baghdad","airport","OurAirports"
2235,"Aleppo International Airport","Aleppo","Syria","ALP","OSAP",36.18069839477539,37.22439956665039,1276,2,"E","Asia/Damascus","airport","OurAirports"
2236,"Damascus International Airport","Damascus","Syria","DAM","OSDI",33.4114990234375,36.51559829711914,2020,2,"E","Asia/Damascus","airport","OurAirports"
2239,"Bassel Al-Assad International Airport","Latakia","Syria","LTK","OSLK",35.401100158691406,35.948699951171875,157,2,"E","Asia/Damascus","airport","OurAirports"
2241,"Doha International Airport","Doha","Qatar","DIA","OTBD",25.261101,51.565102,35,3,"U","Asia/Qatar","airport","OurAirports"
2243,"Rota International Airport","Rota","Northern Mariana Islands","ROP","PGRO",14.174300193786621,145.2429962158203,607,10,"U","Pacific/Saipan","airport","OurAirports"
2244,"Saipan International Airport","Saipan","Northern Mariana Islands","SPN","PGSN",15.119,145.729004,215,10,"U","Pacific/Saipan","airport","OurAirports"
2246,"Antonio B. Won Pat International Airport","Agana","Guam","GUM","PGUM",13.4834003448,144.796005249,298,10,"U","Pacific/Guam","airport","OurAirports"
2247,"Tinian International Airport","West Tinian","Northern Mariana Islands","TIQ","PGWT",14.999199867248535,145.61900329589844,271,10,"U","Pacific/Saipan","airport","OurAirports"
2249,"Marshall Islands International Airport","Majuro","Marshall Islands","MAJ","PKMJ",7.064760208129883,171.27200317382812,6,12,"U","Pacific/Majuro","airport","OurAirports"
2252,"Cassidy International Airport","Kiritimati","Kiribati","CXI","PLCH",1.9861600399017334,-157.35000610351562,5,-12,"U",\N,"airport","OurAirports"
2254,"Chuuk International Airport","Chuuk","Micronesia","TKK","PTKK",7.461870193481445,151.84300231933594,11,10,"U","Pacific/Truk","airport","OurAirports"
2255,"Pohnpei International Airport","Pohnpei","Micronesia","PNI","PTPN",6.985099792480469,158.20899963378906,10,11,"U","Pacific/Ponape","airport","OurAirports"
2257,"Kosrae International Airport","Kosrae","Micronesia","KSA","PTSA",5.35698,162.957993,11,11,"U","Pacific/Kosrae","airport","OurAirports"
2258,"Yap International Airport","Yap","Micronesia","YAP","PTYA",9.49891,138.082993,91,10,"U","Pacific/Truk","airport","OurAirports"
2264,"Kaohsiung International Airport","Kaohsiung","Taiwan","KHH","RCKH",22.57710075378418,120.3499984741211,31,8,"U","Asia/Taipei","airport","OurAirports"
2276,"Taiwan Taoyuan International Airport","Taipei","Taiwan","TPE","RCTP",25.0777,121.233002,106,8,"U","Asia/Taipei","airport","OurAirports"
2279,"Narita International Airport","Tokyo","Japan","NRT","RJAA",35.7647018433,140.386001587,141,9,"U","Asia/Tokyo","airport","OurAirports"
2334,"Osaka International Airport","Osaka","Japan","ITM","RJOO",34.785499572753906,135.43800354003906,50,9,"U","Asia/Tokyo","airport","OurAirports"
2359,"Tokyo Haneda International Airport","Tokyo","Japan","HND","RJTT",35.552299,139.779999,35,9,"U","Asia/Tokyo","airport","OurAirports"
2370,"Jeju International Airport","Cheju","South Korea","CJU","RKPC",33.51129913330078,126.49299621582031,118,9,"U","Asia/Seoul","airport","OurAirports"
2372,"Gimhae International Airport","Busan","South Korea","PUS","RKPK",35.1795005798,128.93800354,6,9,"U","Asia/Seoul","airport","OurAirports"
2378,"Gimpo International Airport","Seoul","South Korea","GMP","RKSS",37.5583,126.791,59,9,"U","Asia/Seoul","airport","OurAirports"
2397,"Ninoy Aquino International Airport","Manila","Philippines","MNL","RPLL",14.5086,121.019997,75,8,"N","Asia/Manila","airport","OurAirports"
2402,"General Santos International Airport","Romblon","Philippines","GES","RPMR",6.05800008774,125.096000671,505,8,"N","Asia/Manila","airport","OurAirports"
2404,"Zamboanga International Airport","Zamboanga","Philippines","ZAM","RPMZ",6.922420024871826,122.05999755859375,33,8,"N","Asia/Manila","airport","OurAirports"
2429,"Iloilo International Airport","Iloilo","Philippines","ILO","RPVI",10.833017,122.493358,27,8,"N","Asia/Manila","airport","OurAirports"
2430,"Kalibo International Airport","Kalibo","Philippines","KLO","RPVK",11.679400444,122.375999451,14,8,"N","Asia/Manila","airport","OurAirports"
2469,"Resistencia International Airport","Resistencia","Argentina","RES","SARE",-27.45,-59.0561,173,-3,"N","America/Cordoba","airport","OurAirports"
2471,"Cataratas Del Iguazú International Airport","Iguazu Falls","Argentina","IGR","SARI",-25.737301,-54.4734,916,-3,"N","America/Cordoba","airport","OurAirports"
2476,"Martin Miguel De Guemes International Airport","Salta","Argentina","SLA","SASA",-24.856000900299996,-65.4861984253,4088,-3,"N","America/Argentina/Salta","airport","OurAirports"
2477,"Gobernador Horacio Guzman International Airport","Jujuy","Argentina","JUJ","SASJ",-24.392799,-65.097801,3019,-3,"N","America/Jujuy","airport","OurAirports"
2495,"Hermes Quijada International Airport","Rio Grande","Argentina","RGA","SAWE",-53.7777,-67.7494,65,-3,"N","America/Argentina/Ushuaia","airport","OurAirports"
2508,"Ástor Piazzola International Airport","Mar Del Plata","Argentina","MDQ","SAZM",-37.9342,-57.5733,72,-3,"N","America/Buenos_Aires","airport","OurAirports"
2526,"Val de Cans/Júlio Cezar Ribeiro International Airport","Belem","Brazil","BEL","SBBE",-1.3792500495900002,-48.4762992859,54,-3,"S","America/Belem","airport","OurAirports"
2531,"Presidente Juscelino Kubistschek International Airport","Brasilia","Brazil","BSB","SBBR",-15.86916732788086,-47.920833587646484,3497,-3,"S","America/Sao_Paulo","airport","OurAirports"
2537,"Tancredo Neves International Airport","Belo Horizonte","Brazil","CNF","SBCF",-19.62444305419922,-43.97194290161133,2715,-3,"S","America/Sao_Paulo","airport","OurAirports"
2544,"Corumbá International Airport","Corumba","Brazil","CMG","SBCR",-19.0119438171,-57.6713905334,461,-4,"S","America/Campo_Grande","airport","OurAirports"
2551,"Eduardo Gomes International Airport","Manaus","Brazil","MAO","SBEG",-3.0386099815368652,-60.04970169067383,264,-4,"S","America/Boa_Vista","airport","OurAirports"
